time,ph1_1,ph1_2,ph1_3,ph3_1,ph3_2,ph3_3,ph5_1,ph5_2,ph5_3,ph7_1,ph7_2,ph7_3,ph9_1,ph9_2,ph9_3,ph11_1,ph11_2,ph11_3
7.0,0.88797,1.09652,1.11197,1.05467,0.59839,0.4903,0.30002,0.37181,0.32508,0.41375,0.32427,0.35638,0.32271,0.29854,0.28992,0.50774,0.48682,0.61239
7.1,0.91927,1.10898,1.08148,0.97373,0.57483,0.5005,0.28368,0.37627,0.31579,0.40951,0.3116,0.38716,0.30837,0.28303,0.282,0.52159,0.46161,0.62974
7.2,0.90923,1.10007,1.06416,0.99462,0.59251,0.47345,0.27082,0.37301,0.32315,0.40469,0.33121,0.39125,0.32195,0.29215,0.30548,0.50501,0.457,0.64406
7.3,0.89928,1.12491,1.0586,0.95878,0.58477,0.51233,0.31344,0.37884,0.3391,0.39972,0.33275,0.39284,0.32947,0.28971,0.29382,0.51183,0.47677,0.64414
7.4,0.85915,1.12308,1.05936,0.99512,0.61171,0.54651,0.31536,0.38001,0.34189,0.40876,0.32437,0.39487,0.32884,0.31532,0.29339,0.48119,0.46059,0.60652
7.5,0.87922,1.1085,1.06226,0.98855,0.64243,0.52373,0.33789,0.38169,0.33587,0.39076,0.33268,0.38227,0.31636,0.30517,0.30562,0.50348,0.44551,0.61889
7.6,0.88433,1.09187,1.06302,0.99202,0.63868,0.50646,0.32648,0.39833,0.32207,0.44093,0.35152,0.41485,0.32891,0.30685,0.3177,0.47387,0.46755,0.58157
7.7,0.89603,1.09354,1.08229,0.99764,0.60993,0.51037,0.33667,0.39393,0.32963,0.4584,0.34758,0.43069,0.32588,0.32736,0.32656,0.4686,0.43533,0.60019
7.8,0.92367,1.08483,1.0274,0.95342,0.60617,0.50836,0.30117,0.39472,0.33912,0.45948,0.33918,0.43912,0.32543,0.34661,0.3102,0.46117,0.4365,0.59247
7.9,0.91509,1.06367,1.0729,0.99108,0.5932,0.51238,0.32874,0.38702,0.34339,0.43018,0.35093,0.42124,0.33289,0.32125,0.31783,0.45688,0.42231,0.59577
8.0,0.95905,1.0925,1.08608,0.99191,0.58511,0.51383,0.29716,0.37352,0.34058,0.41508,0.34385,0.42352,0.33073,0.34125,0.32004,0.45985,0.43753,0.6326
8.1,0.97737,1.07062,1.03793,1.00079,0.57704,0.51314,0.30638,0.36209,0.3637,0.4127,0.35646,0.4233,0.30802,0.33334,0.30005,0.47387,0.45301,0.64941
8.2,0.98043,1.02697,1.04989,0.98222,0.59595,0.47039,0.29902,0.36159,0.35536,0.41528,0.34941,0.42724,0.30493,0.34369,0.30694,0.47695,0.4314,0.70614
8.3,0.99566,1.01108,1.06666,0.98338,0.57619,0.46847,0.29443,0.39832,0.35277,0.44871,0.35224,0.4053,0.30833,0.34126,0.32671,0.48547,0.43783,0.74376
8.4,0.99412,1.00838,1.05924,0.97499,0.56638,0.46546,0.28189,0.37434,0.34917,0.45427,0.33687,0.41887,0.30301,0.34281,0.31434,0.49488,0.45051,0.70836
8.5,0.97391,1.04841,1.04515,0.9892,0.58973,0.44741,0.27788,0.37166,0.35807,0.4156,0.3411,0.44256,0.30622,0.35761,0.2919,0.49697,0.44426,0.71456
8.6,0.95374,1.05203,1.04455,0.9935,0.5987,0.46673,0.27488,0.38669,0.37597,0.4192,0.34299,0.41882,0.30787,0.32885,0.30887,0.4871,0.46529,0.70179
8.7,0.98674,1.064,1.0276,0.97033,0.59918,0.48004,0.27461,0.38068,0.35107,0.40694,0.34716,0.40165,0.31223,0.34075,0.30031,0.51639,0.48171,0.71535
8.8,0.95048,1.07093,1.04568,0.97345,0.59659,0.46586,0.28939,0.39299,0.33968,0.41138,0.34132,0.41466,0.30076,0.35265,0.31005,0.51209,0.4704,0.74985
8.9,0.95326,1.08664,1.07534,0.98706,0.62607,0.48549,0.28511,0.39759,0.3316,0.38038,0.35855,0.39128,0.32018,0.36259,0.29556,0.51889,0.48002,0.73693
9.0,0.98352,1.08636,1.07755,0.96909,0.62083,0.48251,0.28572,0.37903,0.33225,0.37295,0.36179,0.3969,0.31406,0.35449,0.29916,0.5126,0.45845,0.73849
9.1,1.01369,1.06443,1.04321,0.95562,0.63225,0.48699,0.3016,0.37509,0.34025,0.39631,0.37228,0.40615,0.31557,0.35821,0.28278,0.4715,0.44346,0.72429
