time,ph1_1,ph1_2,ph1_3,,,ph3_1,ph3_2,ph3_3,,,ph5_1,ph5_2,ph5_3,,,ph7_1,ph7_2,ph7_3,,,ph9_1,ph9_2,ph9_3,,,ph11_1,ph11_2,ph11_3
9,1694.578,1727.555,1707.456,,,1642.143,1684.561,1673.965,,,1572.776,1588.546,1600.339,,,1610.221,1625.774,1589.314,,,1634.873,1597.028,1592.099,,,1675.524,1662.521,1656.131
9.1,1701.959,1725.902,1702.116,,,1644.863,1676.81,1674.006,,,1578.934,1590.415,1598.233,,,1614.295,1620.531,1599.159,,,1639.461,1593.334,1597.094,,,1667.637,1662.351,1645.334
9.2,1689.304,1707.363,1690.459,,,1647.794,1674.786,1675.384,,,1586.688,1594.969,1598.301,,,1628.906,1615.88,1596.236,,,1625.87,1596.666,1592.727,,,1678.681,1659.632,1639.481
9.3,1697.286,1717.024,1694.758,,,1644.735,1678.058,1674.039,,,1575.233,1583.48,1604.606,,,1627.406,1624.33,1601.433,,,1623.705,1588.304,1590.061,,,1673.037,1662.224,1647.506
9.4,1692.289,1714.797,1691.479,,,1631.39,1677.603,1677.753,,,1577.495,1586.903,1609.802,,,1622.804,1609.591,1601.332,,,1628.674,1586.39,1587.163,,,1674.907,1663.45,1652.582
9.5,1682.726,1722.542,1698.38,,,1630.626,1675.062,1689.829,,,1569.941,1581.15,1597.37,,,1636.344,1615.271,1608.875,,,1619.147,1586.851,1584.667,,,1673.782,1659.801,1647.943
9.6,1693.321,1717.062,1700.086,,,1640.97,1687.165,1694.883,,,1571.306,1592.086,1588.515,,,1635.568,1620.617,1603.521,,,1625.061,1589.895,1588.501,,,1672.776,1656.922,1660.461
9.7,1693.75,1723.234,1706.264,,,1648.573,1680.12,1676.899,,,1575.61,1590.632,1592.907,,,1639.376,1619.545,1598.169,,,1624.123,1603.957,1582.404,,,1659.058,1669.297,1650.551
9.8,1701.935,1728.438,1703.549,,,1641.518,1674.388,1679.31,,,1570.288,1584.773,1598.948,,,1636.891,1622.875,1594.858,,,1630.158,1602.533,1575.674,,,1662.06,1661.37,1651.433
9.9,1688.79,1720.317,1703.57,,,1640.052,1672.014,1684.494,,,1575.925,1582.15,1604.216,,,1627.793,1625.298,1602.09,,,1626.337,1594.134,1578.386,,,1670.101,1668.142,1651.072
10,1696.29,1727.702,1700.249,,,1637.862,1665.346,1674.805,,,1580.344,1580.133,1590.708,,,1631.738,1636.396,1600.028,,,1622.475,1609.678,1571.779,,,1666.229,1656.467,1655.273
10.1,1695.728,1718.322,1706.205,,,1651.633,1674.075,1682.585,,,1578.136,1596.874,1592.943,,,1625.969,1628.64,1606.408,,,1624.091,1598.26,1576.629,,,1671.678,1656.244,1654.455
10.2,1690.892,1729.828,1714.118,,,1643.612,1667.87,1686.809,,,1571.721,1573.742,1599.432,,,1616.141,1620.235,1601.485,,,1629.947,1599.147,1588.112,,,1668.937,1661.942,1654.975
10.3,1699.705,1712.643,1714.78,,,1641.342,1677.896,1679.559,,,1574.654,1585.178,1598.629,,,1625.428,1636.292,1594.867,,,1623.935,1600.973,1588.734,,,1665.471,1663.734,1657.893
10.4,1689.863,1722.984,1721.447,,,1649.068,1676.906,1693.082,,,1576.374,1577.453,1603.398,,,1624.427,1627.929,1594.774,,,1617.256,1604.149,1578.208,,,1661.709,1654.578,1646.438
10.5,1681.076,1728.864,1720.227,,,1649.059,1674.701,1692.966,,,1580.552,1580.647,1594.347,,,1629.462,1636.032,1595.275,,,1622.416,1603.122,1591.428,,,1663.728,1656.299,1656.491
10.6,1691.486,1724.447,1721.284,,,1637.274,1668.802,1680.273,,,1586.377,1593.236,1595.293,,,1616.662,1640.401,1589.568,,,1611.45,1596.243,1589.262,,,1663.42,1656.235,1659.586
10.7,1682.589,1722.496,1719.172,,,1638.28,1665.362,1671.132,,,1582.489,1586.613,1589.828,,,1627.566,1630.847,1595.97,,,1624.764,1604.105,1577.461,,,1661.582,1658.412,1659.366
10.8,1680.467,1723.09,1713.456,,,1638.1,1660.497,1672.387,,,1578.643,1583.079,1593.421,,,1623.93,1632.626,1593.163,,,1621.419,1587.327,1592.885,,,1672.203,1658.038,1644.653
10.9,1694.127,1728.223,1721.162,,,1645.521,1665.623,1662.202,,,1588.503,1581.11,1593.168,,,1627.769,1622.639,1596.749,,,1614.884,1601.184,1580.095,,,1662.476,1655.346,1650.154
11,1693.927,1728.667,1733.348,,,1639.658,1664.471,1679.181,,,1588.392,1578.431,1581.174,,,1621.523,1635.609,1594.335,,,1623.409,1600.588,1572.05,,,1676.996,1661.304,1643.439
11.1,1692.514,1732.158,1725.914,,,1644.585,1660.284,1671.4,,,1583.297,1587.721,1597.609,,,1641.896,1631.551,1590.936,,,1623.222,1613.179,1573.417,,,1664.102,1657.007,1656.61
11.2,1677.807,1715.53,1716.94,,,1658.001,1677.196,1670.85,,,1578.606,1580.471,1596.793,,,1623.494,1636.071,1600.142,,,1624.709,1598.984,1579.271,,,1667.492,1644.321,1654.358
11.3,1684.621,1711.432,1732.492,,,1643.901,1667.36,1680.742,,,1589.508,1585.619,1595.595,,,1624.561,1636.033,1601.982,,,1627.866,1597.865,1579.902,,,1675.914,1659.633,1656.035
11.4,1679.588,1715.639,1734.033,,,1641.345,1664.475,1673.754,,,1582.727,1582.633,1600.375,,,1629.534,1627.448,1588.517,,,1621.917,1591.918,1583.789,,,1676.94,1668.363,1649.065
11.5,1690.08,1728.893,1727.553,,,1644.463,1657.313,1673.922,,,1569.869,1582.811,1600.599,,,1637.108,1630.314,1604.485,,,1624.166,1595.649,1582.598,,,1670.53,1665.116,1640.121
11.6,1682.702,1720.275,1734.414,,,1642.615,1674.681,1684.135,,,1572.106,1582.573,1594.658,,,1639.114,1634.608,1606.644,,,1624.876,1596.778,1579.238,,,1666.948,1661.654,1642.414
11.7,1692.977,1727.064,1730.514,,,1646.935,1674.59,1688.269,,,1568.207,1588.993,1587.76,,,1634.069,1629.927,1592.437,,,1611.07,1596.073,1572.881,,,1656.766,1664.205,1638.372
11.8,1688.536,1723.948,1737.541,,,1641.733,1664.195,1671.938,,,1571.563,1590.307,1595.696,,,1644.975,1625.392,1592.874,,,1623.292,1596.736,1576.947,,,1675.108,1670.755,1647.563
11.9,1685.923,1727.531,1735.643,,,1641.562,1666.209,1688.849,,,1581.165,1581.895,1590.549,,,1639.571,1628.918,1593.239,,,1632.136,1594.771,1587.611,,,1672.465,1663.677,1650.289
12,1687.271,1729.636,1729.672,,,1642.833,1658.125,1694.52,,,1587.252,1582.285,1593.542,,,1636.741,1618.583,1588.659,,,1623.493,1598.446,1586.343,,,1664.484,1659.737,1653.2
12.1,1684.725,1725.229,1720.659,,,1643.3,1663.955,1685.559,,,1580.293,1572.338,1596.193,,,1631.927,1622.41,1590.988,,,1626.097,1594.955,1580.518,,,1671.187,1667.099,1653.521
12.2,1686.385,1738.288,1723.192,,,1640.967,1656.941,1675.012,,,1582.842,1579.262,1588.918,,,1629.04,1631.771,1592.968,,,1630.863,1593.394,1588.04,,,1668.232,1661.213,1665.257
12.3,1680.615,1736.318,1723.714,,,1654.662,1665.827,1688.849,,,1571.507,1585.717,1595.12,,,1642.052,1632.642,1587.8,,,1634.588,1591.861,1580.392,,,1671.025,1662.658,1673.433
12.4,1675.066,1708.665,1710.976,,,1646.838,1663.002,1691.748,,,1576.107,1575.948,1590.856,,,1635.549,1624.23,1592.247,,,1630.582,1594.397,1576.807,,,1669.246,1660.759,1660.18
12.5,1688.871,1710.999,1720.145,,,1645.963,1667.658,1693.29,,,1575.184,1579.336,1594.476,,,1636.248,1629.115,1588.191,,,1623.072,1601.758,1567.442,,,1675.518,1668.166,1658.268
12.6,1694.781,1715.885,1715.829,,,1644.264,1671.266,1692.993,,,1580.375,1565.979,1590.759,,,1638.462,1620.85,1597.335,,,1628.341,1587.92,1583.414,,,1677.847,1665.282,1658.19
12.7,1697.467,1715.069,1717.441,,,1654.323,1672.373,1682.849,,,1590.63,1570.699,1601.206,,,1639.494,1629.734,1598.163,,,1630.933,1582.676,1564.7,,,1669.905,1667.993,1647.609
12.8,1686.141,1716.494,1727.159,,,1645.653,1668.276,1681.523,,,1585.481,1556.156,1578.928,,,1641.468,1635.332,1599.081,,,1624.328,1577.903,1561.883,,,1669.845,1667.601,1651.933
12.9,1682.163,1732.686,1715.441,,,1650.309,1657.943,1685.583,,,1582.48,1574.43,1585.377,,,1633.883,1625.73,1606.223,,,1620.506,1577.986,1580.706,,,1672.37,1665.517,1648.835
