time,ph1_1,ph1_2,ph1_3,ph3_1,ph3_2,ph3_3,ph5_1,ph5_2,ph5_3,ph7_1,ph7_2,ph7_3,ph9_1,ph9_2,ph9_3,ph11_1,ph11_2,ph11_3
10.1,0.63254,0.54858,0.45068,0.49606,0.4087,0.36233,0.31563,0.35269,0.37293,0.33507,0.33317,0.30752,0.3206,0.32868,0.40028,0.41674,0.45536,0.45668
10.2,0.63728,0.53698,0.47211,0.46987,0.40635,0.36136,0.31805,0.3303,0.36696,0.35092,0.34185,0.30383,0.31449,0.33157,0.39652,0.42131,0.45992,0.4447
10.3,0.61943,0.55895,0.47041,0.45586,0.37462,0.36557,0.31109,0.334,0.36875,0.34673,0.34433,0.29449,0.31658,0.35522,0.40844,0.41872,0.43349,0.45625
10.4,0.58888,0.5573,0.48211,0.47188,0.39426,0.36763,0.32074,0.33744,0.36924,0.32022,0.33566,0.30672,0.32974,0.36467,0.40664,0.42298,0.44123,0.45968
10.5,0.57999,0.55393,0.44549,0.48063,0.38374,0.3897,0.31996,0.33484,0.35152,0.3213,0.32812,0.29891,0.3203,0.35261,0.40709,0.42415,0.44085,0.44279
10.6,0.57423,0.54423,0.4699,0.49019,0.39081,0.40632,0.31958,0.33364,0.33817,0.32985,0.34472,0.30499,0.30468,0.33751,0.39593,0.44064,0.44359,0.46606
10.7,0.59151,0.56242,0.42786,0.51655,0.42531,0.41666,0.32331,0.33336,0.36717,0.32424,0.34531,0.29672,0.30152,0.34477,0.40725,0.43184,0.437,0.47837
10.8,0.58965,0.55888,0.44004,0.51007,0.43456,0.42017,0.31766,0.33594,0.37902,0.32815,0.34819,0.29954,0.32005,0.33253,0.40617,0.43554,0.44108,0.4653
10.9,0.5939,0.49019,0.46867,0.52242,0.44475,0.41528,0.31841,0.33426,0.37826,0.3387,0.37164,0.30835,0.31744,0.32416,0.39728,0.43438,0.44817,0.47155
11.0,0.59153,0.52345,0.42717,0.52165,0.42553,0.44157,0.32482,0.34775,0.39924,0.31808,0.35689,0.29493,0.30407,0.3314,0.40769,0.43826,0.44913,0.48104
11.1,0.58263,0.50237,0.44535,0.51703,0.42011,0.4066,0.32189,0.35425,0.39178,0.34056,0.37139,0.32142,0.32757,0.32709,0.4049,0.42441,0.44583,0.46865
11.2,0.58592,0.49524,0.44524,0.5197,0.44034,0.44316,0.3263,0.33717,0.35632,0.35305,0.35874,0.29143,0.32956,0.33172,0.40287,0.41458,0.45076,0.47028
11.3,0.59046,0.51479,0.458,0.54666,0.45017,0.46625,0.31543,0.34546,0.37074,0.34841,0.36354,0.29158,0.32274,0.32868,0.3882,0.40997,0.45587,0.45198
11.4,0.57854,0.51529,0.46608,0.55408,0.45095,0.45668,0.3264,0.33689,0.39169,0.34779,0.35291,0.30479,0.32283,0.32387,0.39046,0.39795,0.45142,0.4619
11.5,0.57312,0.53248,0.50481,0.51856,0.45847,0.43206,0.33202,0.3382,0.37972,0.35449,0.38008,0.29971,0.31001,0.30958,0.39775,0.40953,0.44789,0.44644
11.6,0.58603,0.52407,0.48857,0.5388,0.46918,0.45412,0.32818,0.34461,0.39854,0.36586,0.34419,0.28476,0.33291,0.33143,0.42726,0.39779,0.43647,0.44837
11.7,0.58695,0.51218,0.50715,0.51789,0.48042,0.436,0.32568,0.34428,0.38775,0.34148,0.36464,0.30433,0.3301,0.30375,0.42679,0.40613,0.43897,0.4762
11.8,0.5742,0.51564,0.54472,0.52852,0.47407,0.43387,0.33194,0.33267,0.37175,0.33642,0.35785,0.28918,0.34734,0.31204,0.42065,0.40062,0.44321,0.4755
11.9,0.57734,0.49684,0.51791,0.52743,0.45973,0.45162,0.33473,0.33016,0.36504,0.34669,0.3691,0.32963,0.34485,0.32478,0.41647,0.3831,0.46582,0.4491
12.0,0.58404,0.49884,0.50031,0.55073,0.46915,0.46419,0.33074,0.33848,0.37237,0.34804,0.37704,0.30504,0.32441,0.33545,0.41308,0.38148,0.45839,0.45729
12.1,0.60179,0.51822,0.49111,0.55263,0.50549,0.47726,0.33602,0.3403,0.38946,0.35899,0.36543,0.28193,0.33037,0.32224,0.42345,0.3783,0.45844,0.46914
12.2,0.5981,0.54148,0.51291,0.55118,0.53905,0.47475,0.35006,0.33498,0.36836,0.34673,0.37193,0.30715,0.3478,0.32405,0.4071,0.36988,0.45385,0.44402
12.3,0.61579,0.551,0.51044,0.55126,0.54264,0.46128,0.34156,0.33311,0.37244,0.34842,0.37061,0.30528,0.33959,0.31257,0.41241,0.38636,0.46348,0.44439
12.4,0.61499,0.51139,0.49806,0.55404,0.52553,0.44864,0.34002,0.33586,0.35904,0.35322,0.3635,0.30569,0.3519,0.3187,0.42241,0.38575,0.46509,0.43885
12.5,0.60277,0.53769,0.47777,0.51281,0.50826,0.44953,0.35881,0.34255,0.33374,0.36587,0.36434,0.29628,0.33649,0.32387,0.41956,0.39172,0.43695,0.43521
12.6,0.60745,0.54372,0.46595,0.56738,0.5025,0.4681,0.34502,0.33834,0.34694,0.37441,0.381,0.29602,0.34396,0.30461,0.41774,0.38475,0.44134,0.42771
12.7,0.60972,0.5208,0.49684,0.54737,0.51446,0.45873,0.35783,0.33867,0.35467,0.38459,0.37784,0.29298,0.35192,0.33053,0.41757,0.35831,0.45169,0.41925
12.8,0.61655,0.5198,0.49057,0.54334,0.52056,0.4585,0.35527,0.33935,0.36652,0.40014,0.3834,0.29808,0.35334,0.31728,0.41686,0.37377,0.45209,0.42687
12.9,0.63804,0.52335,0.47794,0.52758,0.5221,0.46269,0.34896,0.353,0.3588,0.41045,0.38146,0.29451,0.34646,0.33223,0.42936,0.36964,0.43594,0.41898
13.0,0.63105,0.48285,0.51187,0.56811,0.49087,0.47045,0.34357,0.35186,0.33952,0.39116,0.36993,0.29677,0.33411,0.32302,0.42158,0.37558,0.44541,0.4103
13.1,0.64967,0.49847,0.56101,0.54636,0.49722,0.47404,0.35311,0.34659,0.35095,0.39119,0.36882,0.30524,0.33475,0.30127,0.43012,0.37659,0.44019,0.42449
13.2,0.63361,0.50897,0.48716,0.55075,0.51398,0.46857,0.35408,0.35032,0.34061,0.36634,0.36273,0.32219,0.32939,0.31793,0.41941,0.38966,0.46365,0.41841
13.3,0.63841,0.50809,0.52309,0.56322,0.52572,0.46937,0.35044,0.34969,0.37079,0.39656,0.36576,0.31653,0.31555,0.32041,0.43365,0.37749,0.45106,0.42322
13.4,0.59699,0.49484,0.54154,0.52251,0.4978,0.47048,0.34398,0.34758,0.35869,0.36393,0.36139,0.3109,0.32357,0.33858,0.42734,0.39977,0.44912,0.42269
13.5,0.63025,0.50748,0.52647,0.53339,0.51634,0.47701,0.36544,0.35043,0.37989,0.39482,0.38209,0.33403,0.32979,0.34326,0.41971,0.39115,0.45589,0.4224
13.6,0.64085,0.51269,0.50672,0.55077,0.4908,0.45815,0.35492,0.33788,0.37116,0.37141,0.35277,0.31758,0.32361,0.33716,0.40541,0.39232,0.48089,0.42658
13.7,0.59875,0.50768,0.50964,0.54678,0.51526,0.46902,0.35162,0.36044,0.38262,0.37108,0.36941,0.32092,0.31529,0.34266,0.41744,0.39444,0.47858,0.42409
13.8,0.60654,0.52241,0.49268,0.56265,0.51023,0.47853,0.34891,0.36029,0.37417,0.36872,0.3746,0.32166,0.31799,0.33325,0.41728,0.37909,0.46538,0.4156
13.9,0.61029,0.52528,0.49587,0.55517,0.48858,0.47935,0.35192,0.37836,0.36972,0.3948,0.3624,0.29514,0.30405,0.32454,0.43312,0.3728,0.47253,0.42437
14.0,0.62283,0.54896,0.4875,0.52945,0.50835,0.46176,0.37097,0.36584,0.37649,0.3796,0.37928,0.3083,0.32579,0.31083,0.41164,0.38652,0.47985,0.42671
14.1,0.6196,0.56452,0.50129,0.55466,0.52026,0.4774,0.3683,0.34887,0.36421,0.40433,0.38336,0.32152,0.33321,0.3403,0.42012,0.3579,0.49845,0.41231
