time,ph1_1,ph1_2,ph1_3,,,ph3_1,ph3_2,ph3_3,,,ph5_1,ph5_2,ph5_3,,,ph7_1,ph7_2,ph7_3,,,ph9_1,ph9_2,ph9_3,,,ph11_1,ph11_2,ph11_3
10.4,1686.93,1672.797,1714.91,,,1627.791,1672.39,1649.111,,,1588.298,1562.397,1554.826,,,1562.078,1604.238,1596.016,,,1611.234,1599.455,1595.254,,,1663.466,1663.178,1652.012
10.5,1695.962,1671.5,1729.748,,,1619.289,1660.198,1645.534,,,1588.896,1558.447,1570.549,,,1555.107,1608.209,1587.202,,,1631.538,1599.563,1588.745,,,1664.24,1661.901,1643.551
10.6,1675.34,1663.684,1710.87,,,1613.949,1665.989,1628.171,,,1571.243,1554.469,1566.374,,,1559.324,1614.093,1593.276,,,1615.56,1616.808,1592.991,,,1668.877,1668.526,1650.753
10.7,1690.125,1660.418,1710.268,,,1613.402,1664.965,1631.189,,,1580.335,1552.027,1560.694,,,1566.525,1606.047,1585.192,,,1617.653,1599.81,1580.541,,,1666.857,1652.944,1651.082
10.8,1682.448,1665.4,1711.117,,,1619.6,1658.363,1645.762,,,1578.067,1549.899,1568.97,,,1567.581,1617.244,1584.669,,,1615.777,1605.471,1577.713,,,1663.113,1655.49,1655.356
10.9,1673.333,1668.297,1709.745,,,1609.646,1659.417,1651.415,,,1584.247,1557.934,1580.572,,,1563.769,1612,1582.291,,,1622.007,1593.655,1584.066,,,1669.746,1657.97,1651.807
11,1695.784,1666.559,1700.723,,,1618.414,1654.69,1643.42,,,1576.272,1550.976,1574.578,,,1564.242,1627.856,1582.53,,,1622.444,1605.859,1586.952,,,1666.783,1650.741,1663.758
11.1,1689.714,1668.879,1705.874,,,1620.51,1663.654,1641.422,,,1585.487,1558.308,1565.959,,,1572.496,1615.534,1591.024,,,1621.333,1596.905,1581.056,,,1662.522,1653.331,1655.405
11.2,1679.72,1665.648,1713.879,,,1621.561,1668.22,1638.349,,,1586.53,1551.699,1567.301,,,1574.936,1611.593,1584.797,,,1624.576,1589.77,1584.855,,,1662.017,1647.614,1669.386
11.3,1674.017,1670.503,1700.801,,,1624.135,1657.985,1645.84,,,1569.921,1545.665,1577.649,,,1588.049,1614.062,1596.5,,,1618.527,1591.218,1578.255,,,1660.744,1657.736,1670.036
11.4,1688.848,1663.694,1699.079,,,1621.566,1657.641,1644.934,,,1578.764,1550.002,1572.235,,,1572.733,1617.242,1592.766,,,1624.515,1594.05,1584.151,,,1650.092,1659.778,1658.622
11.5,1682.54,1661.472,1711.715,,,1613.871,1656.19,1627.26,,,1575.763,1548.391,1577.555,,,1571.52,1621.074,1607.294,,,1621.236,1605.524,1590.174,,,1666.164,1660.675,1667.175
11.6,1678.101,1669.656,1713.252,,,1615.709,1655.207,1640.872,,,1573.072,1540.463,1573.692,,,1577.404,1622.033,1598.274,,,1605.134,1603.329,1578.781,,,1675.913,1664.479,1669.03
11.7,1689.534,1664.878,1702.077,,,1622.798,1655.327,1632.157,,,1581.228,1554.244,1582.761,,,1578.188,1626.187,1603.658,,,1618.068,1595.623,1579.995,,,1668.276,1668.5,1681.738
11.8,1693.722,1663.371,1708.907,,,1624.314,1665.901,1629.939,,,1572.977,1536.379,1585.255,,,1573.806,1624.221,1604.911,,,1638.226,1592.465,1575.226,,,1664.974,1658.088,1669.893
11.9,1684.109,1657.999,1702.159,,,1625.387,1652.943,1636.252,,,1574.7,1553.774,1575.25,,,1578.772,1630.79,1615.651,,,1627.358,1600.717,1576.596,,,1663.079,1650.55,1659.304
12,1678.038,1666.828,1700.188,,,1619.926,1654.354,1636.733,,,1575.223,1569.79,1577.096,,,1574.899,1616.169,1609.193,,,1628.64,1588.441,1576.72,,,1658.847,1655.464,1663.811
12.1,1683.719,1658.273,1717.706,,,1621.253,1655.716,1644.948,,,1582.61,1551.249,1572.678,,,1572.796,1636.491,1586.228,,,1612.845,1586.326,1562.316,,,1654.608,1660.318,1669.34
12.2,1679.343,1654.037,1709.087,,,1620.974,1647.693,1636.01,,,1578.259,1559.24,1574.733,,,1576.708,1625.995,1606.51,,,1625.966,1590.542,1565.381,,,1665.568,1667.315,1663.874
12.3,1671.007,1645.335,1710.88,,,1622.908,1648.33,1640.585,,,1580.808,1561.303,1581.005,,,1580.817,1629.538,1600.115,,,1627.098,1576.263,1577.104,,,1668.151,1668.394,1656.198
12.4,1690.1,1652.973,1692.897,,,1636.746,1644.08,1656.359,,,1575.283,1561.351,1571.401,,,1567.593,1623.554,1606.902,,,1610.07,1583.902,1566.765,,,1656.615,1661.884,1661.401
12.5,1685.668,1654.272,1716.574,,,1616.635,1646.567,1649.041,,,1577.813,1565.866,1573.998,,,1572.876,1610.421,1602.438,,,1622.09,1581.371,1567.975,,,1665.024,1662.481,1646.504
